"individualID","uid","date","eventID","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","remarks","obsYear"
"NEON.PLA.D16.ABBY.06149","014cdc97-701e-41b1-ad3c-668bc096a9df",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06177","19993008-c72a-4c91-bc56-16849f03c1ee",2022-04-26,NA,"Open pollen cones","no","Percentage of all fresh pollen cones (unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06122","0fa1298f-c9c9-4b05-a191-62c7b045a397",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06074","5974a5de-5ee8-4240-b51f-a92cdc946ef9",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06144","e5ddffcd-2c0d-4b69-820a-c3cd797bf62b",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06291","29f0a505-d5ad-451b-ad4f-802355f832b4",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06300","dbccc3b1-89e4-4905-a478-6c7c5a417365",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06128","16c8c912-6116-497e-8d72-7438bcc90b7a",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06294","b3c26502-63d1-4ae1-8cb4-a7a188b2c093",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06291","1068b780-cf15-459e-8203-7b4376797939",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06007","2ae06a86-780d-4a27-8f64-debbeab3c343",2022-04-26,NA,"Young leaves","no","Number of young leaves present",NA,NA,2022
"NEON.PLA.D16.ABBY.06122","7b4242eb-39a5-49c1-a4fd-f3eaa97b9ffb",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06156","663ac135-226a-4525-a582-fce62ad9a9ba",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06142","7337dcd7-22bd-424e-9b83-3b735b3ac58a",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06163","7ed86909-10c8-475d-9d65-886316a29f99",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06160","456d8314-69d5-4080-afee-da0b84f0be8c",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2022
"NEON.PLA.D16.ABBY.06164","af9fb6f5-bf01-43da-9980-d2893db47ccf",2022-04-26,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06107","83a588c1-f677-4e07-bfed-c7f46b2217a8",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06159","1496fa67-5e32-4006-8b0d-8e57ac85c0a5",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06162","407fbd74-2515-4910-b122-f3aaf8d2095e",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06114","9e56f9e4-1cbf-410e-801c-3bcb52c0e6cc",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06143","32f10f7e-3d5b-4394-aa51-058acd45d30a",2022-04-26,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06163","6f7934e5-9b7c-4e98-9153-437d90ad264f",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","5-24%",NA,2022
"NEON.PLA.D16.ABBY.06154","a6bc6817-845a-4abd-a4e5-4539e2ccacc4",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","3 to 10",NA,2022
"NEON.PLA.D16.ABBY.06145","a3dbe78f-a4ac-4bb0-9924-3e6df4766e1b",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06147","a218cf36-68f0-49f3-9519-962bf287b689",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06122","6727072d-b5c4-4895-a623-db7d1b728a25",2022-04-26,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06124","3a501cdb-9755-499c-8724-3a61549cb2ef",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06138","27cd9319-23e5-4bdc-a41f-90ea2b8a7c1f",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06161","a8072b9c-b7a3-4b7d-97b9-1096792c8af5",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2022
"NEON.PLA.D16.ABBY.06287","70418b53-8892-476d-b8ef-bf8a20398850",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06283","407925be-ee5d-414f-8c08-5e941e418bef",2022-04-26,NA,"Leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06111","249bbc7f-f86b-4d6a-a843-3a8e7cd581ae",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06123","9376a961-7acc-4503-8f4d-c098177d0e95",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06277","17140220-1df8-4798-bad0-f70dd0f7d766",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06131","5d83a661-9f0c-4d2e-ac47-3bff60d4eb6b",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06131","27400135-c118-442c-974a-492cf3fdc639",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2022
"NEON.PLA.D16.ABBY.06122","4fd5ea14-6cf6-49ab-b0e1-3ace647b6d3f",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06108","eccc1438-1340-4cb7-b67d-c0f217945f53",2022-04-26,NA,"Initial growth","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06153","6c345f6b-cb9f-46a0-910b-2b7a0bae610c",2022-04-26,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06126","0f7ab7eb-500c-40c6-adbf-178ea60865d4",2022-04-26,NA,"Young leaves","yes","Number of young leaves present","< 3",NA,2022
"NEON.PLA.D16.ABBY.06277","330f5d31-ff42-4f8f-8150-a68de6c97dc1",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","5-24%",NA,2022
"NEON.PLA.D16.ABBY.06197","35b6d474-ab0e-4365-a2da-08610ab76d90",2022-04-26,NA,"Young leaves","no","Number of young leaves present",NA,NA,2022
"NEON.PLA.D16.ABBY.06134","8d20d85f-f75f-4f42-9ae8-84d08fcc3523",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06197","d6e1db14-1b9d-402e-af4d-4a46f36a7f98",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06169","5ef39879-cbad-443f-a522-9103866f3a42",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","5-24%",NA,2022
"NEON.PLA.D16.ABBY.06155","b4ba7590-eb41-4e7a-8a1c-620a4c89d1ec",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","< 3",NA,2022
"NEON.PLA.D16.ABBY.06077","7bffecea-3da9-4005-b65f-2b95be1265d8",2022-04-26,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06299","92ee439f-d9fd-40d7-80c5-5b86da7c9ee6",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06155","73b5b5f6-c5bb-424d-a3b7-51f7931871d8",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06074","55fad509-58ae-4f42-867a-ca1c99cea144",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2022
"NEON.PLA.D16.ABBY.06140","e2189e42-e51e-4317-9494-76a91ee3c684",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06115","10e5b766-8fa1-458f-b83a-d1ee50de9043",2022-04-26,NA,"Leaves","no",NA,NA,"Individual not present",2022
"NEON.PLA.D16.ABBY.06132","82eba640-12de-4e01-8b15-78c44d4c988c",2022-04-26,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06283","a4d6ca44-2a7a-40c8-8798-14b794556fb1",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06033","09e84938-60d4-4a1e-b1fe-f98d414e9509",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06156","c5f6dde3-527d-4d67-b8a2-40b6df4f90fc",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06139","bf2a45c7-a187-44c8-acce-259d5e1cd098",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06135","2c19d983-b97f-4569-b1fc-b1cd4d12b6fe",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06018","703d9cb9-b2cc-4690-89c7-56fe5873213d",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06160","e9c20a12-d3fc-455c-ad02-8ed9174dfc49",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06131","e4da0f7a-164d-40a5-86ed-464a8bed89d8",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06152","e206f454-2580-4de7-80c1-161ad8083e40",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06138","003ad56a-feab-4e93-ae15-9274a42468e9",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06298","a24869b0-35ef-4277-914c-f2de2167ec7e",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06283","73581a72-3d9d-40aa-b58c-cf72f473d88b",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06133","52c8f116-20df-4c64-8790-b99f982eda3f",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06120","0faaaecc-ae91-4d2b-86e7-8c033b36bb2b",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06289","e652b0a5-fe4e-41b6-b6ed-02aad0a85ab4",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06152","39f10724-7808-4853-95b9-d4caae383d61",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","101 to 1000",NA,2022
"NEON.PLA.D16.ABBY.06130","ae4a073c-e595-41ad-9d14-0bbd5521170d",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06130","6986b6ac-c284-49ef-b822-540d4ce723f3",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06124","e634c5bd-a061-4c5c-b014-56741af88311",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06141","c3c22f6b-5bd1-47aa-b513-71474ef8c2d1",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","5-24%",NA,2022
"NEON.PLA.D16.ABBY.06134","781e8770-63ae-4f02-9d33-80b1f169ae9e",2022-04-26,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06124","c89d0689-7824-49ea-b11a-1e8de47db786",2022-04-26,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06111","34a29eee-d3f4-46a6-b93b-84d39a102378",2022-04-26,NA,"Leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06197","0efd81db-6c67-4467-a60d-0068f59decb3",2022-04-26,NA,"Breaking leaf buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06165","ecace6ec-df9f-4c9e-ac27-e50c4df647b6",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06192","d49e4f86-e4d9-43c2-b8fd-a63670ed2883",2022-04-26,NA,"Breaking needle buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06134","a0a4bff7-9d77-495b-8b5b-0a033a5f68e1",2022-04-26,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06159","899e5d09-bfcc-49fe-a455-61f0090d9dc5",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","3 to 10",NA,2022
"NEON.PLA.D16.ABBY.06155","18066660-f225-4089-b190-18f69876a77f",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06161","7bf0fbf2-953a-49b9-891c-75232d7564f2",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06126","c102859f-9ab8-4f13-bc38-8f63bb634f73",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06187","f7cfba33-fb8b-462c-b51c-832169b10bb9",2022-04-26,NA,"Open pollen cones","no","Percentage of all fresh pollen cones (unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06133","2d3c37e6-a777-41df-b342-7a6698981ddc",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","< 5%",NA,2022
"NEON.PLA.D16.ABBY.06139","38a17c4f-e9eb-4eae-aef0-da2daf57eef4",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06177","10e7539a-490d-41a9-bf8a-ece900b59050",2022-04-26,NA,"Breaking needle buds","no","Number of breaking buds",NA,NA,2022
"NEON.PLA.D16.ABBY.06033","e3131f42-cf60-409f-b55f-0d4ef3a8c5ac",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06115","7fa3d088-0fa0-4888-a476-64d00aaeba2d",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Individual not present",2022
"NEON.PLA.D16.ABBY.06160","d8894a3d-26ae-43b0-a152-1f9082a0ac00",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06089","246ac50e-8be9-42b2-b965-2e4271cacdf8",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06169","bc53462a-320b-44de-8077-ed7ad8f1c77a",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06136","9c2a7c97-ce2e-4e1d-b063-36d45a259f32",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06137","e9ec4a1b-76be-4b61-ba43-5a22ed176c5b",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06162","bf6c4835-6184-4680-be6c-b473e17ce61c",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","< 3",NA,2022
"NEON.PLA.D16.ABBY.06284","db4e042e-af5e-4b1e-8c0f-2cc241a5bcb3",2022-04-26,NA,"Initial growth","no",NA,NA,"Individual not present",2022
"NEON.PLA.D16.ABBY.06150","4f9693bf-c1eb-4749-a0da-4b0362d7f3ee",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06297","d11255b5-d1c5-4491-834e-94d4266109d8",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06132","2c109b93-89de-44e7-89f3-89e1da8eb239",2022-04-26,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06298","90449bf8-aab7-41d2-a7b6-28605f62b36e",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06142","4301c136-2ef7-4b61-82a7-56494b892666",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06161","f2498f98-d3f1-4ffd-bb95-b13af7f90f5d",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06123","73284b60-cbaa-441d-92de-9dd63a507836",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06124","e00c6ff3-a3b5-4e3c-8fed-0a83e54be388",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06152","1cc95433-75d1-4b2a-879f-70ae1d1ec484",2022-04-26,NA,"Leaves","no","Percentage of the canopy that is full with leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06286","16b49d11-4b83-4723-8d52-f76f459047db",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06113","14886b50-9bc3-413d-9ce3-b8bb522040d0",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06292","5e8ae612-7729-4467-a734-fefdf7f59c2e",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06089","1a3039b2-d1a4-4e6b-b966-1e3cd0db2c14",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06151","a9fc3eb4-574c-4122-97c1-13c1ae47863b",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06169","8186898a-f0af-4bf8-818a-a69e77666eff",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06297","4e84a593-4281-4080-bbc5-525a7a6640d9",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06278","f206d891-1e39-45c7-951f-0e49d99df201",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06112","c484d448-cd72-47fe-a3fb-ff0c0f47274d",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06294","39c1dfc3-747a-457e-9e81-419e7322f333",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06148","102ec874-3c4b-4cca-9286-747265048358",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","25-49%",NA,2022
"NEON.PLA.D16.ABBY.06018","ccbaf664-4baf-4763-9979-f6091af34492",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","11 to 100",NA,2022
"NEON.PLA.D16.ABBY.06149","f76882eb-bba4-422a-b928-6786b81dafe3",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06137","5a57d6da-69e4-41d3-a8f1-8e081937cbc9",2022-04-26,NA,"Leaves","yes","Percentage of the canopy that is full with leaves","5-24%",NA,2022
"NEON.PLA.D16.ABBY.06074","f2d3617a-9b7b-4678-80d8-8cc31fd95797",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06105","aaa5aeae-c8f3-4fff-8818-d50210e29ac9",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06296","23c04cfa-4b29-4cff-8aec-aa93580aee13",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06118","33431fb3-b347-4545-a0fa-da4f837439f6",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06161","90f66bdd-ce24-4a56-90b6-64a808254e13",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06135","28e5ba87-c950-452d-b176-a4a466125d73",2022-04-26,NA,"Colored leaves","no","Percentage of the canopy that is full with colored leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06102","8ecd732c-c2b1-4634-a8a0-390679ea4886",2022-04-26,NA,"Leaves","yes",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06161","f9263bf3-2adb-49db-8a46-933b9422d80e",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06167","12f3038c-8019-4c78-9a0b-5f4515206618",2022-04-26,NA,"Young needles","no","Number of young needles present",NA,NA,2022
"NEON.PLA.D16.ABBY.06156","772fabed-cc22-4061-a8ed-f374aaf745d2",2022-04-26,NA,"Increasing leaf size","no","Percentage of full size of most leaves",NA,NA,2022
"NEON.PLA.D16.ABBY.06107","438870ec-eb5f-4bbb-a7f5-4d01c3d718a2",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06150","a886811e-0e6a-4275-bbe5-0b10b9aae5ef",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
"NEON.PLA.D16.ABBY.06115","aeeaf200-628d-435c-8088-83db8a6b765f",2022-04-26,NA,"Initial growth","no",NA,NA,"Individual not present",2022
"NEON.PLA.D16.ABBY.06284","91d71e56-2058-4a87-af78-58cbbac9e7fe",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open) on the plant that are open",NA,"Individual not present",2022
"NEON.PLA.D16.ABBY.06146","73af6c04-8842-4aa0-83eb-c00d39135420",2022-04-26,NA,"Increasing leaf size","yes","Percentage of full size of most leaves","< 25%",NA,2022
"NEON.PLA.D16.ABBY.06288","2a49c11b-a69f-46f4-b1e4-13a6f638b541",2022-04-26,NA,"Initial growth","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06277","7c9d2710-7646-4689-a30f-ed40b5168474",2022-04-26,NA,"Falling leaves","no",NA,NA,NA,2022
"NEON.PLA.D16.ABBY.06165","b717a0c0-1dcf-4bdf-8236-4b6ba433e046",2022-04-26,NA,"Breaking leaf buds","yes","Number of breaking buds","3 to 10",NA,2022
"NEON.PLA.D16.ABBY.06131","f9985e41-16cd-4225-a0f7-302c9d18a8a5",2022-04-26,NA,"Open flowers","no","Percentage of all fresh flowers (buds plus unopened plus open on the plant that are open",NA,NA,2022
